UserID,Name_Uni,Rating
12,Vinh Medical University,5
12,University of Medicine and Pharmacy - Thai Nguyen University,1
12,HA NOI PHARMACEUTICAL DEPARTMENT,2
12,University of Economic and Technical Industry,1
12,Thanh Tay University,0
12,Forestry University (Campus 1),5
12,Hanoi University of Science and Technology ...,4
12,University of Technology - The University of Da Nang,0
12,Can Tho University,3
12,Nha Trang University,0
12,Nghe An University of Economics,0
12,The University of Ba Ria - Vung Tau ...,3
12,Vietnam National Academy of Music,2
12,Vietnam University of Fine Arts,2
12,Central University of Art Education,1
12,Hue Academy of Music,0
12,Ho Chi Minh City Conservatory of Music,0
12,Ho Chi Minh City University of Fine Arts,1
12,Military Culture - Art University,3
12,Hanoi University of Theater and Cinema,0
12,Northwestern College of Culture and Arts,5
12,Dong Nai College of Decorative Arts,5
12,Industrial Art University,0
12,Asian University of Industrial Fine Arts,2
12,Ho Chi Minh City University of Theater and Cinema,0
12,Vietnam Dance Academy,4
12,Viet Bac College of Culture and Arts,4
12,An College of Culture and Arts,3
12,Hanoi University of Education,1
12,Education University - Hanoi National University,5
12,HCMC University of Education,1
12,Central University of Art Education,2
12,University of Foreign Languages ??- Hanoi National University (QHF),3
12,University of Social Sciences and Humanities - National University of Ho Chi Minh City,0
12,University of Education - Thai Nguyen University,3
12,University of Education - The University of Da Nang,0
12,University of Education - Hue University,1
12,Hanoi University of Education 2,3
12,University of Social Sciences and Humanities - Hanoi National University,0
12,Journalism Academy - Propaganda,3
12,Journalism Academy - Propaganda,1
12,Journalism Academy - Propaganda,4
12,University of Social Sciences and Humanities - National University of Ho Chi Minh City,1
12,University of Social Sciences and Humanities - National University of Ho Chi Minh City,4
12,University of Labor - Society (Hanoi Campus),1
12,Labor - Social University (Hanoi Campus),3
12,University Union,3
12,Ton Duc Thang University,4
12,University of Education - The University of Da Nang,2
12,University of Labor - Society (Southern campus),5
12,University of Labor - Society (Southern campus),5
12,University of Labor - Society (Son Tay Campus),5
12,Vietnamese Women's Academy,5
12,University of Science - Hue University,2
12,Quy Nhon University,2
12,University of Science - Thai Nguyen University,1
12,"Thanh Hoa University of Culture, Sports and Tourism",2
12,Hoa Binh University,0
12,National Economic University,5
12,University of Economics - Hanoi National University,2
12,University of Commerce,4
12,Foreign Trade University,0
12,Academy of Finance,2
12,University of Economics - The University of Da Nang,2
12,University of Economics - Law (UEL),2
12,University of Economics and Finance Ho Chi Minh City (UEF),2
12,University of Finance - Marketing (UFM),3
12,Foreign Trade University of Ho Chi Minh City,1
12,Banking Academy,1
12,Banking University of Ho Chi Minh City,2
12,Ton Duc Thang University,1
12,Hanoi University of Internal Affairs,0
12,Hanoi University,4
12,Hanoi Capital University,3
12,Hanoi University of Culture,0
12,Hanoi University of Social Sciences and Humanities,0
12,Hanoi University of Industry,3
12,Hanoi Open University,0
12,Vietnam Women's Academy,0
12,University of Commerce,0
12,National Economics University,1
12,Thanh Do University,5
12,Thang Long University,0
12,FPT University,5
12,Huu Nghi University of Technology and Management,5
12,Dai Nam University,3
13,Hanoi University of Technology:,3
13,Military Technical Academy:,0
13,"University of Technology, University of Da Nang:",5
13,"Polytechnic University, National University of Ho Chi Minh City:",0
13,"University of Industrial Technology, Thai Nguyen University:",3
13,University of Transport:,1
13,Hai Phong University:,0
13,Hanoi University of Mining and Geology:,4
13,Hanoi University of Agriculture:,0
13,University of Transport Technology,1
13,Irrigation University:,3
13,Construction University:,1
13,Forestry University:,5
13,Electricity University:,2
13,University of Economic and Technical Industry:,3
13,Hanoi University of Industry:,3
13,Quang Ninh Industrial University:,0
13,Viet Hung University of Industry:,1
13,Viet Tri University of Industry:,1
13,Bac Giang University of Agriculture and Forestry:,4
13,Sao Do University,4
13,Hung Yen University of Technical Education,5
13,Nam Dinh University of Technical Education,4
13,Vinh University of Technical Education,3
13,Vinh University of Industry,5
13,Central Construction University,2
13,Nha Trang University,4
13,Ho Chi Minh City University of Industry,3
13,Ho Chi Minh City University of Food Industry,5
13,Ho Chi Minh City University of Transport,5
13,Ho Chi Minh City University of Agriculture and Forestry,0
13,Ho Chi Minh City University of Technical Education,2
13,Tran Dai Nghia University,1
13,Vietnam Maritime University,3
13,Ngo Quyen University,3
13,Ho Chi Minh City University of Technology and Technology,0
13,Long An University of Economics and Industry,4
13,Binh Duong University of Economics and Technology,1
13,Lac Hong University,4
13,Nguyen Tat Thanh University,2
13,Saigon University of Technology,2
13,Can Tho University,3
13,Hanoi Medical University,3
13,Ho Chi Minh City University of Medicine and Pharmacy,5
13,Hanoi University of Pharmacy,5
13,Military Medical Academy,4
13,Thai Binh University of Medicine and Pharmacy,1
13,Can Tho University of Medicine and Pharmacy,0
13,Hue University of Medicine and Pharmacy,2
13,Pham Ngoc Thach Medical University,2
13,Faculty of Medicine - Ho Chi Minh City National University,2
13,Vietnam Traditional Medicine and Pharmacy Institute,2
13,Hai Phong University of Medicine and Pharmacy,0
13,Vinh Medical University,2
13,University of Medicine and Pharmacy - Thai Nguyen University,0
13,HA NOI PHARMACEUTICAL DEPARTMENT,1
13,University of Economic and Technical Industry,0
13,Thanh Tay University,0
13,Forestry University (Campus 1),2
13,Hanoi University of Science and Technology ...,1
13,University of Technology - The University of Da Nang,4
13,Can Tho University,5
13,Nha Trang University,5
13,Nghe An University of Economics,0
13,The University of Ba Ria - Vung Tau ...,3
13,Vietnam National Academy of Music,5
13,Vietnam University of Fine Arts,0
13,Central University of Art Education,4
13,Hue Academy of Music,4
13,Ho Chi Minh City Conservatory of Music,3
13,Ho Chi Minh City University of Fine Arts,3
13,Military Culture - Art University,5
13,Hanoi University of Theater and Cinema,4
13,Northwestern College of Culture and Arts,0
13,Dong Nai College of Decorative Arts,1
13,Industrial Art University,2
13,Asian University of Industrial Fine Arts,1
13,Ho Chi Minh City University of Theater and Cinema,2
13,Vietnam Dance Academy,0
13,Viet Bac College of Culture and Arts,5
13,An College of Culture and Arts,0
13,Hanoi University of Education,5
13,Education University - Hanoi National University,4
13,HCMC University of Education,3
13,Central University of Art Education,0
13,University of Foreign Languages ??- Hanoi National University (QHF),5
13,University of Social Sciences and Humanities - National University of Ho Chi Minh City,0
13,University of Education - Thai Nguyen University,3
13,University of Education - The University of Da Nang,5
13,University of Education - Hue University,2
13,Hanoi University of Education 2,3
13,University of Social Sciences and Humanities - Hanoi National University,2
13,Journalism Academy - Propaganda,0
13,Journalism Academy - Propaganda,1
13,Journalism Academy - Propaganda,0
13,University of Social Sciences and Humanities - National University of Ho Chi Minh City,2
13,University of Social Sciences and Humanities - National University of Ho Chi Minh City,5
13,University of Labor - Society (Hanoi Campus),3
13,Labor - Social University (Hanoi Campus),0
13,University Union,1
13,Ton Duc Thang University,4
13,University of Education - The University of Da Nang,0
13,University of Labor - Society (Southern campus),5
13,University of Labor - Society (Southern campus),5
13,University of Labor - Society (Son Tay Campus),2
13,Vietnamese Women's Academy,0
13,University of Science - Hue University,1
13,Quy Nhon University,2
13,University of Science - Thai Nguyen University,3
13,"Thanh Hoa University of Culture, Sports and Tourism",4
13,Hoa Binh University,5
13,National Economic University,5
13,University of Economics - Hanoi National University,0
13,University of Commerce,2
13,Foreign Trade University,4
13,Academy of Finance,1
13,University of Economics - The University of Da Nang,4
13,University of Economics - Law (UEL),4
13,University of Economics and Finance Ho Chi Minh City (UEF),2
13,University of Finance - Marketing (UFM),2
13,Foreign Trade University of Ho Chi Minh City,5
13,Banking Academy,5
13,Banking University of Ho Chi Minh City,0
13,Ton Duc Thang University,5
13,Hanoi University of Internal Affairs,5
13,Hanoi University,3
13,Hanoi Capital University,2
13,Hanoi University of Culture,2
13,Hanoi University of Social Sciences and Humanities,3
13,Hanoi University of Industry,5
13,Hanoi Open University,2
13,Vietnam Women's Academy,0
13,University of Commerce,5
13,National Economics University,2
13,Thanh Do University,1
13,Thang Long University,1
13,FPT University,4
13,Huu Nghi University of Technology and Management,3
13,Dai Nam University,4
14,Hanoi University of Technology:,5
14,Military Technical Academy:,0
14,"University of Technology, University of Da Nang:",3
14,"Polytechnic University, National University of Ho Chi Minh City:",1
14,"University of Industrial Technology, Thai Nguyen University:",3
14,University of Transport:,4
14,Hai Phong University:,3
14,Hanoi University of Mining and Geology:,5
14,Hanoi University of Agriculture:,0
14,University of Transport Technology,5
14,Irrigation University:,5
14,Construction University:,0
14,Forestry University:,4
14,Electricity University:,5
14,University of Economic and Technical Industry:,5
14,Hanoi University of Industry:,2
14,Quang Ninh Industrial University:,4
14,Viet Hung University of Industry:,0
14,Viet Tri University of Industry:,3
14,Bac Giang University of Agriculture and Forestry:,2
14,Sao Do University,4
14,Hung Yen University of Technical Education,5
14,Nam Dinh University of Technical Education,4
14,Vinh University of Technical Education,2
14,Vinh University of Industry,2
14,Central Construction University,3
14,Nha Trang University,1
14,Ho Chi Minh City University of Industry,0
14,Ho Chi Minh City University of Food Industry,5
14,Ho Chi Minh City University of Transport,4
14,Ho Chi Minh City University of Agriculture and Forestry,3
14,Ho Chi Minh City University of Technical Education,2
14,Tran Dai Nghia University,5
14,Vietnam Maritime University,3
14,Ngo Quyen University,4
14,Ho Chi Minh City University of Technology and Technology,3
14,Long An University of Economics and Industry,4
14,Binh Duong University of Economics and Technology,1
14,Lac Hong University,1
14,Nguyen Tat Thanh University,2
14,Saigon University of Technology,5
14,Can Tho University,5
14,Hanoi Medical University,0
14,Ho Chi Minh City University of Medicine and Pharmacy,4
14,Hanoi University of Pharmacy,3
14,Military Medical Academy,0
14,Thai Binh University of Medicine and Pharmacy,3
14,Can Tho University of Medicine and Pharmacy,2
14,Hue University of Medicine and Pharmacy,0
14,Pham Ngoc Thach Medical University,2
14,Faculty of Medicine - Ho Chi Minh City National University,0
14,Vietnam Traditional Medicine and Pharmacy Institute,5
14,Hai Phong University of Medicine and Pharmacy,4
14,Vinh Medical University,5
14,University of Medicine and Pharmacy - Thai Nguyen University,1
14,HA NOI PHARMACEUTICAL DEPARTMENT,3
14,University of Economic and Technical Industry,5
14,Thanh Tay University,5
14,Forestry University (Campus 1),4
14,Hanoi University of Science and Technology ...,5
14,University of Technology - The University of Da Nang,1
14,Can Tho University,4
14,Nha Trang University,3
14,Nghe An University of Economics,3
14,The University of Ba Ria - Vung Tau ...,4
14,Vietnam National Academy of Music,2
14,Vietnam University of Fine Arts,3
14,Central University of Art Education,1
14,Hue Academy of Music,4
14,Ho Chi Minh City Conservatory of Music,4
14,Ho Chi Minh City University of Fine Arts,4
14,Military Culture - Art University,4
14,Hanoi University of Theater and Cinema,4
14,Northwestern College of Culture and Arts,2
14,Dong Nai College of Decorative Arts,2
14,Industrial Art University,0
14,Asian University of Industrial Fine Arts,4
14,Ho Chi Minh City University of Theater and Cinema,5
14,Vietnam Dance Academy,0
14,Viet Bac College of Culture and Arts,3
14,An College of Culture and Arts,5
14,Hanoi University of Education,3
14,Education University - Hanoi National University,4
14,HCMC University of Education,4
14,Central University of Art Education,2
14,University of Foreign Languages ??- Hanoi National University (QHF),2
14,University of Social Sciences and Humanities - National University of Ho Chi Minh City,1
14,University of Education - Thai Nguyen University,5
14,University of Education - The University of Da Nang,2
14,University of Education - Hue University,1
14,Hanoi University of Education 2,2
14,University of Social Sciences and Humanities - Hanoi National University,1
14,Journalism Academy - Propaganda,5
14,Journalism Academy - Propaganda,2
14,Journalism Academy - Propaganda,5
14,University of Social Sciences and Humanities - National University of Ho Chi Minh City,5
14,University of Social Sciences and Humanities - National University of Ho Chi Minh City,0
14,University of Labor - Society (Hanoi Campus),0
14,Labor - Social University (Hanoi Campus),1
14,University Union,3
14,Ton Duc Thang University,5
14,University of Education - The University of Da Nang,4
14,University of Labor - Society (Southern campus),0
14,University of Labor - Society (Southern campus),4
14,University of Labor - Society (Son Tay Campus),3
14,Vietnamese Women's Academy,5
14,University of Science - Hue University,0
14,Quy Nhon University,0
14,University of Science - Thai Nguyen University,1
14,"Thanh Hoa University of Culture, Sports and Tourism",0
14,Hoa Binh University,4
14,National Economic University,4
14,University of Economics - Hanoi National University,2
14,University of Commerce,5
14,Foreign Trade University,1
14,Academy of Finance,4
14,University of Economics - The University of Da Nang,3
14,University of Economics - Law (UEL),5
14,University of Economics and Finance Ho Chi Minh City (UEF),3
14,University of Finance - Marketing (UFM),0
14,Foreign Trade University of Ho Chi Minh City,2
14,Banking Academy,0
14,Banking University of Ho Chi Minh City,0
14,Ton Duc Thang University,4
14,Hanoi University of Internal Affairs,3
14,Hanoi University,4
14,Hanoi Capital University,4
14,Hanoi University of Culture,5
14,Hanoi University of Social Sciences and Humanities,2
14,Hanoi University of Industry,2
14,Hanoi Open University,4
14,Vietnam Women's Academy,4
14,University of Commerce,5
14,National Economics University,0
14,Thanh Do University,1
14,Thang Long University,3
14,FPT University,1
14,Huu Nghi University of Technology and Management,3
14,Dai Nam University,1
15,Hanoi University of Technology:,0
15,Military Technical Academy:,5
15,"University of Technology, University of Da Nang:",3
15,"Polytechnic University, National University of Ho Chi Minh City:",2
15,"University of Industrial Technology, Thai Nguyen University:",2
15,University of Transport:,5
15,Hai Phong University:,2
15,Hanoi University of Mining and Geology:,5
15,Hanoi University of Agriculture:,3
15,University of Transport Technology,5
15,Irrigation University:,1
15,Construction University:,4
15,Forestry University:,2
15,Electricity University:,0
15,University of Economic and Technical Industry:,3
15,Hanoi University of Industry:,3
15,Quang Ninh Industrial University:,4
15,Viet Hung University of Industry:,1
15,Viet Tri University of Industry:,1
15,Bac Giang University of Agriculture and Forestry:,1
15,Sao Do University,2
15,Hung Yen University of Technical Education,2
15,Nam Dinh University of Technical Education,4
15,Vinh University of Technical Education,3
15,Vinh University of Industry,5
15,Central Construction University,2
15,Nha Trang University,5
15,Ho Chi Minh City University of Industry,2
15,Ho Chi Minh City University of Food Industry,4
15,Ho Chi Minh City University of Transport,5
15,Ho Chi Minh City University of Agriculture and Forestry,2
15,Ho Chi Minh City University of Technical Education,2
15,Tran Dai Nghia University,2
15,Vietnam Maritime University,3
15,Ngo Quyen University,0
15,Ho Chi Minh City University of Technology and Technology,1
15,Long An University of Economics and Industry,0
15,Binh Duong University of Economics and Technology,1
15,Lac Hong University,5
15,Nguyen Tat Thanh University,2
15,Saigon University of Technology,3
15,Can Tho University,3
15,Hanoi Medical University,2
15,Ho Chi Minh City University of Medicine and Pharmacy,3
15,Hanoi University of Pharmacy,0
15,Military Medical Academy,4
15,Thai Binh University of Medicine and Pharmacy,2
15,Can Tho University of Medicine and Pharmacy,0
15,Hue University of Medicine and Pharmacy,2
15,Pham Ngoc Thach Medical University,2
15,Faculty of Medicine - Ho Chi Minh City National University,3
15,Vietnam Traditional Medicine and Pharmacy Institute,1
15,Hai Phong University of Medicine and Pharmacy,4
15,Vinh Medical University,4
15,University of Medicine and Pharmacy - Thai Nguyen University,2
15,HA NOI PHARMACEUTICAL DEPARTMENT,1
15,University of Economic and Technical Industry,3
15,Thanh Tay University,3
15,Forestry University (Campus 1),5
15,Hanoi University of Science and Technology ...,3
15,University of Technology - The University of Da Nang,4
15,Can Tho University,4
15,Nha Trang University,3
15,Nghe An University of Economics,4
15,The University of Ba Ria - Vung Tau ...,1
15,Vietnam National Academy of Music,0
15,Vietnam University of Fine Arts,2
15,Central University of Art Education,1
15,Hue Academy of Music,0
15,Ho Chi Minh City Conservatory of Music,1
15,Ho Chi Minh City University of Fine Arts,4
15,Military Culture - Art University,3
15,Hanoi University of Theater and Cinema,2
15,Northwestern College of Culture and Arts,3
15,Dong Nai College of Decorative Arts,0
15,Industrial Art University,4
15,Asian University of Industrial Fine Arts,3
15,Ho Chi Minh City University of Theater and Cinema,1
15,Vietnam Dance Academy,5
15,Viet Bac College of Culture and Arts,3
15,An College of Culture and Arts,1
15,Hanoi University of Education,4
15,Education University - Hanoi National University,2
15,HCMC University of Education,4
15,Central University of Art Education,0
15,University of Foreign Languages ??- Hanoi National University (QHF),0
15,University of Social Sciences and Humanities - National University of Ho Chi Minh City,3
15,University of Education - Thai Nguyen University,1
15,University of Education - The University of Da Nang,0
15,University of Education - Hue University,1
15,Hanoi University of Education 2,2
15,University of Social Sciences and Humanities - Hanoi National University,4
15,Journalism Academy - Propaganda,3
15,Journalism Academy - Propaganda,0
15,Journalism Academy - Propaganda,0
15,University of Social Sciences and Humanities - National University of Ho Chi Minh City,4
15,University of Social Sciences and Humanities - National University of Ho Chi Minh City,5
15,University of Labor - Society (Hanoi Campus),2
15,Labor - Social University (Hanoi Campus),1
15,University Union,4
15,Ton Duc Thang University,4
15,University of Education - The University of Da Nang,0
15,University of Labor - Society (Southern campus),1
15,University of Labor - Society (Southern campus),3
15,University of Labor - Society (Son Tay Campus),1
15,Vietnamese Women's Academy,4
15,University of Science - Hue University,4
15,Quy Nhon University,3
15,University of Science - Thai Nguyen University,2
15,"Thanh Hoa University of Culture, Sports and Tourism",1
15,Hoa Binh University,3
15,National Economic University,2
15,University of Economics - Hanoi National University,5
15,University of Commerce,2
15,Foreign Trade University,0
15,Academy of Finance,3
15,University of Economics - The University of Da Nang,4
15,University of Economics - Law (UEL),2
15,University of Economics and Finance Ho Chi Minh City (UEF),4
15,University of Finance - Marketing (UFM),2
15,Foreign Trade University of Ho Chi Minh City,3
15,Banking Academy,2
15,Banking University of Ho Chi Minh City,1
15,Ton Duc Thang University,4
15,Hanoi University of Internal Affairs,3
15,Hanoi University,4
15,Hanoi Capital University,3
15,Hanoi University of Culture,5
15,Hanoi University of Social Sciences and Humanities,0
15,Hanoi University of Industry,2
15,Hanoi Open University,0
15,Vietnam Women's Academy,3
15,University of Commerce,3
15,National Economics University,2
15,Thanh Do University,2
15,Thang Long University,2
15,FPT University,2
15,Huu Nghi University of Technology and Management,1
15,Dai Nam University,1
16,Hanoi University of Technology:,4
16,Military Technical Academy:,0
16,"University of Technology, University of Da Nang:",4
16,"Polytechnic University, National University of Ho Chi Minh City:",2
16,"University of Industrial Technology, Thai Nguyen University:",0
16,University of Transport:,4
16,Hai Phong University:,1
16,Hanoi University of Mining and Geology:,2
16,Hanoi University of Agriculture:,4
16,University of Transport Technology,4
16,Irrigation University:,4
16,Construction University:,4
16,Forestry University:,1
16,Electricity University:,0
16,University of Economic and Technical Industry:,4
16,Hanoi University of Industry:,1
16,Quang Ninh Industrial University:,0
16,Viet Hung University of Industry:,0
16,Viet Tri University of Industry:,1
16,Bac Giang University of Agriculture and Forestry:,4
16,Sao Do University,1
16,Hung Yen University of Technical Education,3
16,Nam Dinh University of Technical Education,4
16,Vinh University of Technical Education,2
16,Vinh University of Industry,2
16,Central Construction University,3
16,Nha Trang University,3
16,Ho Chi Minh City University of Industry,2
16,Ho Chi Minh City University of Food Industry,2
16,Ho Chi Minh City University of Transport,3
16,Ho Chi Minh City University of Agriculture and Forestry,1
16,Ho Chi Minh City University of Technical Education,0
16,Tran Dai Nghia University,1
16,Vietnam Maritime University,1
16,Ngo Quyen University,0
16,Ho Chi Minh City University of Technology and Technology,0
16,Long An University of Economics and Industry,1
16,Binh Duong University of Economics and Technology,4
16,Lac Hong University,3
16,Nguyen Tat Thanh University,1
16,Saigon University of Technology,2
16,Can Tho University,2
16,Hanoi Medical University,1
16,Ho Chi Minh City University of Medicine and Pharmacy,4
16,Hanoi University of Pharmacy,1
16,Military Medical Academy,4
16,Thai Binh University of Medicine and Pharmacy,4
16,Can Tho University of Medicine and Pharmacy,3
16,Hue University of Medicine and Pharmacy,1
16,Pham Ngoc Thach Medical University,2
16,Faculty of Medicine - Ho Chi Minh City National University,0
16,Vietnam Traditional Medicine and Pharmacy Institute,4
16,Hai Phong University of Medicine and Pharmacy,0
16,Vinh Medical University,2
16,University of Medicine and Pharmacy - Thai Nguyen University,1
16,HA NOI PHARMACEUTICAL DEPARTMENT,3
16,University of Economic and Technical Industry,2
16,Thanh Tay University,0
16,Forestry University (Campus 1),5
16,Hanoi University of Science and Technology ...,0
16,University of Technology - The University of Da Nang,2
16,Can Tho University,4
16,Nha Trang University,1
16,Nghe An University of Economics,0
16,The University of Ba Ria - Vung Tau ...,5
16,Vietnam National Academy of Music,2
16,Vietnam University of Fine Arts,1
16,Central University of Art Education,4
16,Hue Academy of Music,0
16,Ho Chi Minh City Conservatory of Music,4
16,Ho Chi Minh City University of Fine Arts,4
16,Military Culture - Art University,3
16,Hanoi University of Theater and Cinema,2
16,Northwestern College of Culture and Arts,3
16,Dong Nai College of Decorative Arts,0
16,Industrial Art University,3
16,Asian University of Industrial Fine Arts,3
16,Ho Chi Minh City University of Theater and Cinema,3
16,Vietnam Dance Academy,2
16,Viet Bac College of Culture and Arts,1
16,An College of Culture and Arts,4
16,Hanoi University of Education,4
16,Education University - Hanoi National University,4
16,HCMC University of Education,1
16,Central University of Art Education,3
16,University of Foreign Languages ??- Hanoi National University (QHF),3
16,University of Social Sciences and Humanities - National University of Ho Chi Minh City,1
16,University of Education - Thai Nguyen University,2
16,University of Education - The University of Da Nang,2
16,University of Education - Hue University,2
16,Hanoi University of Education 2,5
16,University of Social Sciences and Humanities - Hanoi National University,4
16,Journalism Academy - Propaganda,2
16,Journalism Academy - Propaganda,0
16,Journalism Academy - Propaganda,2
16,University of Social Sciences and Humanities - National University of Ho Chi Minh City,5
16,University of Social Sciences and Humanities - National University of Ho Chi Minh City,2
16,University of Labor - Society (Hanoi Campus),2
16,Labor - Social University (Hanoi Campus),5
16,University Union,5
16,Ton Duc Thang University,5
16,University of Education - The University of Da Nang,3
16,University of Labor - Society (Southern campus),3
16,University of Labor - Society (Southern campus),0
16,University of Labor - Society (Son Tay Campus),5
16,Vietnamese Women's Academy,3
16,University of Science - Hue University,1
16,Quy Nhon University,1
16,University of Science - Thai Nguyen University,5
16,"Thanh Hoa University of Culture, Sports and Tourism",2
16,Hoa Binh University,4
16,National Economic University,3
16,University of Economics - Hanoi National University,0
16,University of Commerce,1
16,Foreign Trade University,1
16,Academy of Finance,3
16,University of Economics - The University of Da Nang,5
16,University of Economics - Law (UEL),1
16,University of Economics and Finance Ho Chi Minh City (UEF),5
16,University of Finance - Marketing (UFM),1
16,Foreign Trade University of Ho Chi Minh City,2
16,Banking Academy,0
16,Banking University of Ho Chi Minh City,4
16,Ton Duc Thang University,4
16,Hanoi University of Internal Affairs,4
16,Hanoi University,3
16,Hanoi Capital University,2
16,Hanoi University of Culture,5
16,Hanoi University of Social Sciences and Humanities,4
16,Hanoi University of Industry,0
16,Hanoi Open University,2
16,Vietnam Women's Academy,5
16,University of Commerce,4
16,National Economics University,4
16,Thanh Do University,2
16,Thang Long University,5
16,FPT University,1
16,Huu Nghi University of Technology and Management,4
16,Dai Nam University,2
17,Hanoi University of Technology:,3
17,Military Technical Academy:,3
17,"University of Technology, University of Da Nang:",3
17,"Polytechnic University, National University of Ho Chi Minh City:",5
17,"University of Industrial Technology, Thai Nguyen University:",0
17,University of Transport:,4
17,Hai Phong University:,2
17,Hanoi University of Mining and Geology:,0
17,Hanoi University of Agriculture:,5
17,University of Transport Technology,5
17,Irrigation University:,1
17,Construction University:,5
17,Forestry University:,3
17,Electricity University:,1
17,University of Economic and Technical Industry:,1
17,Hanoi University of Industry:,1
17,Quang Ninh Industrial University:,5
17,Viet Hung University of Industry:,0
17,Viet Tri University of Industry:,2
17,Bac Giang University of Agriculture and Forestry:,5
17,Sao Do University,1
17,Hung Yen University of Technical Education,0
17,Nam Dinh University of Technical Education,1
17,Vinh University of Technical Education,5
17,Vinh University of Industry,0
17,Central Construction University,4
17,Nha Trang University,0
17,Ho Chi Minh City University of Industry,0
17,Ho Chi Minh City University of Food Industry,2
17,Ho Chi Minh City University of Transport,0
17,Ho Chi Minh City University of Agriculture and Forestry,0
17,Ho Chi Minh City University of Technical Education,5
17,Tran Dai Nghia University,3
17,Vietnam Maritime University,5
17,Ngo Quyen University,3
17,Ho Chi Minh City University of Technology and Technology,2
17,Long An University of Economics and Industry,2
17,Binh Duong University of Economics and Technology,2
17,Lac Hong University,1
17,Nguyen Tat Thanh University,4
17,Saigon University of Technology,4
17,Can Tho University,0
17,Hanoi Medical University,2
17,Ho Chi Minh City University of Medicine and Pharmacy,4
17,Hanoi University of Pharmacy,1
17,Military Medical Academy,1
17,Thai Binh University of Medicine and Pharmacy,2
17,Can Tho University of Medicine and Pharmacy,3
17,Hue University of Medicine and Pharmacy,5
17,Pham Ngoc Thach Medical University,3
17,Faculty of Medicine - Ho Chi Minh City National University,0
17,Vietnam Traditional Medicine and Pharmacy Institute,0
17,Hai Phong University of Medicine and Pharmacy,0
17,Vinh Medical University,5
17,University of Medicine and Pharmacy - Thai Nguyen University,5
17,HA NOI PHARMACEUTICAL DEPARTMENT,2
17,University of Economic and Technical Industry,4
17,Thanh Tay University,4
17,Forestry University (Campus 1),2
17,Hanoi University of Science and Technology ...,3
17,University of Technology - The University of Da Nang,0
17,Can Tho University,1
17,Nha Trang University,1
17,Nghe An University of Economics,0
17,The University of Ba Ria - Vung Tau ...,1
17,Vietnam National Academy of Music,4
17,Vietnam University of Fine Arts,0
17,Central University of Art Education,3
17,Hue Academy of Music,3
17,Ho Chi Minh City Conservatory of Music,2
17,Ho Chi Minh City University of Fine Arts,0
17,Military Culture - Art University,1
17,Hanoi University of Theater and Cinema,5
17,Northwestern College of Culture and Arts,1
17,Dong Nai College of Decorative Arts,2
17,Industrial Art University,0
17,Asian University of Industrial Fine Arts,5
17,Ho Chi Minh City University of Theater and Cinema,5
17,Vietnam Dance Academy,2
17,Viet Bac College of Culture and Arts,3
17,An College of Culture and Arts,3
17,Hanoi University of Education,1
17,Education University - Hanoi National University,1
17,HCMC University of Education,3
17,Central University of Art Education,5
17,University of Foreign Languages ??- Hanoi National University (QHF),0
17,University of Social Sciences and Humanities - National University of Ho Chi Minh City,3
17,University of Education - Thai Nguyen University,2
17,University of Education - The University of Da Nang,5
17,University of Education - Hue University,3
17,Hanoi University of Education 2,1
17,University of Social Sciences and Humanities - Hanoi National University,3
17,Journalism Academy - Propaganda,5
17,Journalism Academy - Propaganda,0
17,Journalism Academy - Propaganda,0
17,University of Social Sciences and Humanities - National University of Ho Chi Minh City,3
17,University of Social Sciences and Humanities - National University of Ho Chi Minh City,4
17,University of Labor - Society (Hanoi Campus),0
17,Labor - Social University (Hanoi Campus),4
17,University Union,2
17,Ton Duc Thang University,0
17,University of Education - The University of Da Nang,2
17,University of Labor - Society (Southern campus),3
17,University of Labor - Society (Southern campus),3
17,University of Labor - Society (Son Tay Campus),2
17,Vietnamese Women's Academy,3
17,University of Science - Hue University,0
17,Quy Nhon University,1
17,University of Science - Thai Nguyen University,0
17,"Thanh Hoa University of Culture, Sports and Tourism",0
17,Hoa Binh University,3
17,National Economic University,5
17,University of Economics - Hanoi National University,4
17,University of Commerce,3
17,Foreign Trade University,4
17,Academy of Finance,1
17,University of Economics - The University of Da Nang,1
17,University of Economics - Law (UEL),1
17,University of Economics and Finance Ho Chi Minh City (UEF),0
17,University of Finance - Marketing (UFM),0
17,Foreign Trade University of Ho Chi Minh City,5
17,Banking Academy,3
17,Banking University of Ho Chi Minh City,1
17,Ton Duc Thang University,5
17,Hanoi University of Internal Affairs,4
17,Hanoi University,3
17,Hanoi Capital University,0
17,Hanoi University of Culture,5
17,Hanoi University of Social Sciences and Humanities,0
17,Hanoi University of Industry,0
17,Hanoi Open University,0
17,Vietnam Women's Academy,1
17,University of Commerce,4
17,National Economics University,1
17,Thanh Do University,5
17,Thang Long University,3
17,FPT University,0
17,Huu Nghi University of Technology and Management,5
17,Dai Nam University,5
18,Hanoi University of Technology:,3
18,Military Technical Academy:,3
18,"University of Technology, University of Da Nang:",1
18,"Polytechnic University, National University of Ho Chi Minh City:",3
18,"University of Industrial Technology, Thai Nguyen University:",4
18,University of Transport:,2
18,Hai Phong University:,1
18,Hanoi University of Mining and Geology:,1
18,Hanoi University of Agriculture:,4
18,University of Transport Technology,5
18,Irrigation University:,0
18,Construction University:,1
